number,ticker,cp,entry,exit,expiration,dte,hold_days,strike,open_entry,delta_entry,value_at_exit,exit_src,profit,return_pct
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,920.0,1.25,0.0285,4.79,tradier_close,354.0,283.2
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,120.0,395.37,0.9988,464.05,tradier_close,6868.0,17.4
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,420.0,189.5,0.7882,246.22,tradier_close,5672.0,29.9
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,770.0,60.95,0.4075,98.33,athena_mid,3737.5,61.3
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,230.0,325.72,0.9377,398.2,tradier_close,7248.0,22.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,175.0,320.2,1.0,417.35,tradier_close,9715.0,30.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,190.0,321.1,1.0,401.55,tradier_close,8045.0,25.1
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,220.0,285.0,1.0,373.0,tradier_close,8800.0,30.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,770.0,0.08,0.0004,0.43,tradier_close,35.0,437.5
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,405.0,108.0,0.9217,182.05,tradier_close,7405.0,68.6
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,450.0,63.75,0.8299,151.2,tradier_close,8745.0,137.2
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,495.0,36.05,0.6674,106.81,tradier_close,7076.0,196.3
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,510.0,30.45,0.6022,97.8,tradier_close,6735.0,221.2
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,780.0,0.32,0.018,2.86,tradier_close,254.0,793.8
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,400.0,121.0,0.9022,196.52,tradier_close,7552.0,62.4
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,530.0,42.0,0.5469,97.1,tradier_close,5510.0,131.2
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,620.0,15.8,0.2853,47.07,tradier_close,3127.0,197.9
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,590.0,37.55,0.421,77.0,tradier_close,3945.0,105.1
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,515.0,85.34,0.6397,148.95,tradier_close,6361.0,74.5
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,510.0,158.69,0.7135,225.76,tradier_close,6707.0,42.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,145.0,366.55,1.0,446.36,tradier_close,7981.0,21.8
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,515.0,7.09,0.5835,80.11,tradier_close,7302.0,1029.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,680.0,0.34,0.0122,3.38,tradier_close,304.0,894.1
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,465.0,53.54,0.7833,134.0,tradier_close,8046.0,150.3
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,740.0,2.13,0.0612,9.9,tradier_close,777.0,364.8
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,780.0,5.05,0.0932,15.4,tradier_close,1035.0,205.0
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,960.0,0.88,0.0203,3.35,tradier_close,247.0,280.7
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,535.0,86.18,0.5999,136.28,athena_mid,5009.5,58.1
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,625.0,46.13,0.4421,90.23,tradier_close,4410.0,95.6
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,605.0,60.21,0.4875,103.8,tradier_close,4359.0,72.4
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,880.0,11.5,0.1625,29.0,tradier_close,1750.0,152.2
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,465.0,141.89,0.7292,200.58,tradier_close,5869.0,41.4
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,120.0,411.33,0.9918,485.3,athena_mid,7397.0,18.0
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,650.0,84.08,0.5284,135.45,tradier_close,5137.0,61.1
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,240.0,322.72,0.9319,393.05,athena_mid,7033.0,21.8
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,360.0,244.4,0.8466,312.5,athena_mid,6810.0,27.9
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,535.0,1.29,0.3256,59.9,tradier_close,5861.0,4543.4
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,562.5,0.28,0.1055,32.32,tradier_close,3204.0,11442.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,620.0,0.41,0.0466,8.35,tradier_close,794.0,1936.6
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,570.0,12.6,0.3456,54.31,tradier_close,4171.0,331.0
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,660.0,3.63,0.1014,17.05,tradier_close,1342.0,369.7
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,960.0,0.04,0.0007,0.27,tradier_close,23.0,575.0
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,315.0,245.45,0.8913,317.99,tradier_close,7254.0,29.6
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,560.0,122.32,0.6293,174.85,athena_mid,5253.0,42.9
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,210.0,341.08,0.9482,415.85,tradier_close,7477.0,21.9
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,450.0,187.0,0.7682,259.38,tradier_close,7238.0,38.7
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,517.5,7.95,0.5568,71.82,tradier_close,6387.0,803.4
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,425.0,97.25,0.8464,180.3,athena_mid,8305.0,85.4
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,455.0,82.0,0.7768,138.82,tradier_close,5682.0,69.3
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,305.0,204.85,0.9655,285.56,tradier_close,8071.0,39.4
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,360.0,156.0,0.9206,240.87,tradier_close,8487.0,54.4
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,600.0,26.63,0.3977,71.97,tradier_close,4534.0,170.3
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,740.0,9.1,0.1558,25.58,tradier_close,1648.0,181.1
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,575.0,61.7,0.5282,116.05,tradier_close,5435.0,88.1
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,705.0,37.86,0.3405,66.15,tradier_close,2829.0,74.7
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,210.0,334.65,0.9603,407.2,athena_mid,7255.0,21.7
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,410.0,103.33,0.9995,183.5,tradier_close,8017.0,77.6
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,472.5,26.97,0.9436,118.54,tradier_close,9157.0,339.5
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,680.0,0.02,0.0003,0.01,tradier_close,-1.0,-50.0
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,345.0,170.56,0.9767,251.5,athena_mid,8094.0,47.5
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,620.0,4.95,0.1823,29.55,tradier_close,2460.0,497.0
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,500.0,43.7,0.6435,113.25,tradier_close,6955.0,159.2
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,390.0,139.22,0.9046,212.5,tradier_close,7328.0,52.6
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,480.0,66.12,0.7061,131.74,tradier_close,6562.0,99.2
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,585.0,20.75,0.3781,63.57,tradier_close,4282.0,206.4
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,425.0,114.0,0.8245,183.02,tradier_close,6902.0,60.5
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,280.0,251.2,0.9614,308.0,tradier_close,5680.0,22.6
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,990.0,6.68,0.0941,15.0,tradier_close,832.0,124.6
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,240.0,289.72,0.9678,367.62,athena_mid,7790.5,26.9
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,525.0,82.5,0.6225,142.87,tradier_close,6037.0,73.2
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,260.0,279.9,0.9325,364.98,athena_mid,8507.5,30.4
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,495.0,145.0,0.7043,205.0,tradier_close,6000.0,41.4
1,NVDA,C,2024-01-08,2024-01-19,2026-06-18,892,11,420.0,198.05,0.79,262.38,tradier_close,6433.0,32.5
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,572.5,0.34,0.0721,22.36,tradier_close,2202.0,6476.5
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,565.0,2.13,0.2031,36.7,tradier_close,3457.0,1623.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-09,32,11,560.0,3.7,0.2662,43.6,tradier_close,3990.0,1078.4
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,685.0,4.35,0.1189,18.4,tradier_close,1405.0,323.0
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,515.0,50.75,0.5955,105.42,tradier_close,5467.0,107.7
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,735.0,3.8,0.0892,15.59,tradier_close,1179.0,310.3
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,690.0,9.0,0.1975,32.69,tradier_close,2369.0,263.2
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,310.0,224.45,0.9401,296.88,athena_mid,7242.5,32.3
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,550.0,55.0,0.5457,111.3,tradier_close,5630.0,102.4
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,320.0,233.7,0.8986,306.48,athena_mid,7277.5,31.1
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,570.0,96.51,0.5829,143.98,tradier_close,4747.0,49.2
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,610.0,80.43,0.5288,126.3,tradier_close,4587.0,57.0
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,350.0,212.79,0.8601,295.6,tradier_close,8281.0,38.9
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,440.0,173.6,0.7657,222.73,tradier_close,4913.0,28.3
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,505.0,132.06,0.6904,199.7,athena_mid,6764.0,51.2
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,315.0,251.4,0.8898,323.35,athena_mid,7195.0,28.6
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,460.0,160.05,0.7442,227.15,athena_mid,6710.0,41.9
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,300.0,195.87,1.0,294.68,tradier_close,9881.0,50.4
1,NVDA,C,2024-01-08,2024-01-19,2024-02-09,32,11,650.0,0.2,0.0263,5.03,tradier_close,483.0,2415.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,745.0,0.09,0.0011,0.72,tradier_close,63.0,700.0
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,500.0,49.5,0.6438,117.2,tradier_close,6770.0,136.8
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,605.0,17.74,0.3234,52.53,tradier_close,3479.0,196.1
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,380.0,138.43,0.897,223.0,tradier_close,8457.0,61.1
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,980.0,0.78,0.0172,2.86,tradier_close,208.0,266.7
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,430.0,116.86,0.8056,183.85,athena_mid,6699.0,57.3
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,640.0,30.2,0.3662,66.96,tradier_close,3676.0,121.7
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,615.0,58.6,0.4713,100.32,tradier_close,4172.0,71.2
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,415.0,181.0,0.7936,250.22,tradier_close,6922.0,38.2
1,NVDA,C,2024-01-08,2024-01-19,2026-06-18,892,11,590.0,126.11,0.6183,176.05,tradier_close,4994.0,39.6
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,575.0,0.75,0.1177,24.17,tradier_close,2342.0,3122.7
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,595.0,11.85,0.3117,51.04,tradier_close,3919.0,330.7
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,435.0,101.88,0.8252,171.75,athena_mid,6987.0,68.6
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,520.0,113.92,0.6526,169.01,tradier_close,5509.0,48.4
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,660.0,63.28,0.4642,105.09,tradier_close,4181.0,66.1
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,600.0,103.74,0.5799,155.43,tradier_close,5169.0,49.8
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,1000.0,27.95,0.2312,50.0,tradier_close,2205.0,78.9
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,450.0,158.45,0.7554,230.33,tradier_close,7188.0,45.4
1,NVDA,C,2024-01-08,2024-01-19,2026-06-18,892,11,310.0,255.31,0.8879,335.83,tradier_close,8052.0,31.5
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,552.5,0.44,0.1589,42.39,tradier_close,4195.0,9534.1
1,NVDA,C,2024-01-08,2024-01-19,2024-02-09,32,11,580.0,1.62,0.1721,29.83,tradier_close,2821.0,1741.4
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,455.0,67.51,0.7877,147.46,tradier_close,7995.0,118.4
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,555.0,22.3,0.4423,73.23,tradier_close,5093.0,228.4
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,795.0,1.0,0.0307,5.5,tradier_close,450.0,450.0
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,470.0,75.0,0.7356,133.73,tradier_close,5873.0,78.3
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,100.0,405.0,0.9998,482.0,tradier_close,7700.0,19.0
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,585.0,33.2,0.4162,73.0,tradier_close,3980.0,119.9
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,650.0,18.0,0.2933,51.05,tradier_close,3305.0,183.6
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,810.0,35.19,0.3003,62.17,athena_mid,2698.5,76.7
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,460.0,149.51,0.7429,222.94,tradier_close,7343.0,49.1
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,485.0,150.63,0.7139,208.22,tradier_close,5759.0,38.2
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,505.0,145.01,0.6928,200.46,tradier_close,5545.0,38.2
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,800.0,54.6,0.3808,88.83,tradier_close,3423.0,62.7
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,235.0,267.75,1.0,358.23,tradier_close,9048.0,33.8
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,530.0,1.78,0.3886,64.95,tradier_close,6317.0,3548.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,535.0,5.88,0.4093,61.87,tradier_close,5599.0,952.2
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,480.0,40.0,0.7433,119.0,tradier_close,7900.0,197.5
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,800.0,1.79,0.042,8.05,tradier_close,626.0,349.7
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,130.0,383.26,0.9998,466.1,athena_mid,8284.0,21.6
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,490.0,62.5,0.6712,132.95,tradier_close,7045.0,112.7
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,250.0,272.84,0.9651,358.5,tradier_close,8566.0,31.4
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,750.0,21.0,0.2659,50.35,tradier_close,2935.0,139.8
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,860.0,14.22,0.1647,28.4,tradier_close,1418.0,99.7
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,630.0,74.82,0.5024,119.05,tradier_close,4423.0,59.1
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,820.0,49.8,0.3597,81.35,tradier_close,3155.0,63.4
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,395.0,121.25,0.9904,198.7,tradier_close,7745.0,63.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,410.0,107.95,0.9323,185.93,athena_mid,7797.5,72.2
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,565.0,46.44,0.4813,87.38,tradier_close,4094.0,88.2
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,320.0,212.45,0.9318,287.77,athena_mid,7532.5,35.5
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,375.0,210.85,0.8356,278.35,tradier_close,6750.0,32.0
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,720.0,72.4,0.4517,100.24,tradier_close,2784.0,38.5
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,610.0,130.0,0.6233,178.25,tradier_close,4825.0,37.1
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,280.0,220.45,1.0,315.0,tradier_close,9455.0,42.9
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,435.0,73.0,0.9748,157.28,tradier_close,8428.0,115.5
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,462.5,41.9,0.924,131.1,athena_mid,8920.0,212.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,590.0,0.7,0.1042,20.32,tradier_close,1962.0,2802.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,485.0,29.37,0.7607,113.0,tradier_close,8363.0,284.7
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,595.0,2.01,0.1374,24.82,tradier_close,2281.0,1134.8
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,860.0,0.03,0.0,0.09,tradier_close,6.0,200.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,555.0,15.04,0.3707,56.2,tradier_close,4116.0,273.7
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,625.0,7.6,0.2314,37.66,tradier_close,3006.0,395.5
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,415.0,121.9,0.8655,185.7,tradier_close,6380.0,52.3
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,505.0,45.5,0.6278,115.0,tradier_close,6950.0,152.7
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,590.0,20.5,0.3642,60.82,tradier_close,4032.0,196.7
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,710.0,21.3,0.2559,43.94,tradier_close,2264.0,106.3
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,290.0,249.41,0.9403,320.82,athena_mid,7141.5,28.6
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,340.0,204.9,0.8963,276.9,athena_mid,7200.0,35.1
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,330.0,225.81,0.8895,298.57,athena_mid,7276.5,32.2
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,900.0,40.2,0.297,65.03,tradier_close,2483.0,61.8
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,180.0,359.85,0.9737,432.75,athena_mid,7290.0,20.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,600.0,0.06,0.0261,0.01,tradier_close,-5.0,-83.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,580.0,0.58,0.1025,20.3,tradier_close,1972.0,3400.0
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,640.0,0.11,0.0152,1.42,tradier_close,131.0,1190.9
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,760.0,0.03,0.0,0.05,tradier_close,2.0,66.7
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,145.0,374.62,0.9999,449.3,athena_mid,7468.0,19.9
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,600.0,6.3,0.2396,38.15,tradier_close,3185.0,505.6
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,470.0,108.99,0.7146,173.24,tradier_close,6425.0,59.0
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,780.0,21.02,0.2336,43.0,tradier_close,2198.0,104.6
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,300.0,250.0,0.9021,334.8,tradier_close,8480.0,33.9
1,NVDA,C,2024-01-08,2024-01-19,2026-12-18,1075,11,570.0,150.55,0.6592,205.3,tradier_close,5475.0,36.4
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,275.0,238.95,1.0,316.15,tradier_close,7720.0,32.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,690.0,0.02,0.0001,0.01,tradier_close,-1.0,-50.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-16,39,11,645.0,0.53,0.0366,7.96,tradier_close,743.0,1401.9
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,360.0,151.93,0.9674,228.59,tradier_close,7666.0,50.5
1,NVDA,C,2024-01-08,2024-01-19,2024-03-15,67,11,690.0,2.12,0.0651,11.1,tradier_close,898.0,423.6
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,660.0,12.95,0.2494,42.44,tradier_close,2949.0,227.7
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,470.0,90.02,0.7198,153.83,tradier_close,6381.0,70.9
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,565.0,58.56,0.5138,103.95,tradier_close,4539.0,77.5
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,630.0,35.45,0.3843,70.65,tradier_close,3520.0,99.3
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,720.0,19.74,0.2423,41.59,tradier_close,2185.0,110.7
1,NVDA,C,2024-01-08,2024-01-19,2024-12-20,347,11,600.0,51.4,0.4844,103.78,tradier_close,5238.0,101.9
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,615.0,81.1,0.5222,117.49,tradier_close,3639.0,44.9
1,NVDA,C,2024-01-08,2024-01-19,2025-12-19,711,11,310.0,253.94,0.8956,326.07,athena_mid,7213.5,28.4
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,505.0,10.78,0.6836,88.55,tradier_close,7777.0,721.4
1,NVDA,C,2024-01-08,2024-01-19,2024-02-09,32,11,470.0,48.85,0.8476,125.05,athena_mid,7620.0,156.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-09,32,11,680.0,0.21,0.0103,2.19,tradier_close,198.0,942.9
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,360.0,157.79,0.9822,235.07,athena_mid,7728.5,49.0
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,530.0,16.33,0.4966,74.85,tradier_close,5852.0,358.4
1,NVDA,C,2024-01-08,2024-01-19,2024-02-23,46,11,620.0,4.04,0.1435,23.05,tradier_close,1901.0,470.5
1,NVDA,C,2024-01-08,2024-01-19,2024-04-19,102,11,445.0,86.97,0.8137,150.0,tradier_close,6303.0,72.5
1,NVDA,C,2024-01-08,2024-01-19,2024-06-21,165,11,645.0,18.45,0.2788,46.6,tradier_close,2815.0,152.6
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,425.0,106.0,0.815,189.07,athena_mid,8307.5,78.4
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,460.0,126.0,0.7329,185.67,tradier_close,5967.0,47.4
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,550.0,74.0,0.5794,133.05,tradier_close,5905.0,79.8
1,NVDA,C,2024-01-08,2024-01-19,2025-06-20,529,11,960.0,19.22,0.1832,36.02,athena_mid,1680.5,87.4
1,NVDA,C,2024-01-08,2024-01-19,2026-01-16,739,11,970.0,34.0,0.2523,50.85,tradier_close,1685.0,49.6
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,375.0,137.7,1.0,219.1,tradier_close,8140.0,59.1
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,525.0,4.65,0.4748,69.9,tradier_close,6525.0,1403.2
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,510.0,11.97,0.6201,84.92,tradier_close,7295.0,609.4
1,NVDA,C,2024-01-08,2024-01-19,2024-05-17,130,11,510.0,45.0,0.6117,107.78,tradier_close,6278.0,139.5
1,NVDA,C,2024-01-08,2024-01-19,2024-07-19,193,11,350.0,173.19,0.9233,240.88,tradier_close,6769.0,39.1
1,NVDA,C,2024-01-08,2024-01-19,2024-09-20,256,11,700.0,18.5,0.2695,47.7,tradier_close,2920.0,157.8
1,NVDA,C,2024-01-08,2024-01-19,2025-01-17,375,11,555.0,79.56,0.5708,130.15,tradier_close,5059.0,63.6
1,NVDA,C,2024-01-08,2024-01-19,2026-06-18,892,11,300.0,270.36,0.8956,340.97,tradier_close,7061.0,26.1
1,NVDA,C,2024-01-08,2024-01-19,2026-06-18,892,11,700.0,94.23,0.5107,135.02,tradier_close,4079.0,43.3
1,NVDA,C,2024-01-08,2024-01-19,2024-01-19,11,11,270.0,245.0,1.0,323.02,tradier_close,7802.0,31.8
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,445.0,55.99,0.9615,150.06,tradier_close,9407.0,168.0
1,NVDA,C,2024-01-08,2024-01-19,2024-01-26,18,11,595.0,0.83,0.0667,11.4,tradier_close,1057.0,1273.5
1,NVDA,C,2024-01-08,2024-01-19,2024-02-02,25,11,455.0,56.2,0.9195,123.9,tradier_close,6770.0,120.5
